gene_id,gene_short_name,cluster,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000133657,ATP13A3,41,0.10822331150232459,3.241543987542557,0.5784615384615385,0.1870881714800824,0.2215524800241814,1.5028878287265304e-71,3.763719561675568e-65
ENSG00000185112,FAM43A,6,0.07401048215324643,0.3422924263953281,0.4050747621205256,0.18270820370493834,0.15573295167154289,4.852727991560221e-131,1.215280802746405e-124
ENSG00000072274,TFRC,22,0.10262170118222962,4.057392387976229,0.7665758401453224,0.13387025237160521,0.22083132934487942,5.579136288073171e-137,1.3971970484628844e-130
ENSG00000072274,TFRC,9,0.15738219057822472,5.3258939793348175,0.954954954954955,0.16480587881304665,0.5512241909787267,0,0
ENSG00000159674,SPON2,11,0.12635075339235327,2.1711487514637793,0.48598130841121495,0.25999097332657306,0.2251639233839348,8.240243168192139e-36,2.0636246972182778e-29
ENSG00000123933,MXD4,39,0.077905883942853,2.522434729617007,0.8058510638297872,0.09667528832512451,0.2696779771304535,2.3816920997686923e-138,5.96453106775323e-132
ENSG00000123933,MXD4,48,0.058069452550359085,1.9548720194558178,0.7332796132151491,0.07919141825823695,0.1790182838887991,1.1112675999456015e-117,2.7829752322337683e-111
ENSG00000087266,SH3BP2,33,0.07774498431779799,1.2132406287093729,0.7340801886792453,0.10590802682970712,0.2716057448963463,3.3078776217964944e-204,8.284000625205506e-198
ENSG00000087266,SH3BP2,34,0.07737976029007042,1.1964464479500632,0.7385759829968119,0.10476885529921764,0.27271239957998417,1.4980746877652091e-156,3.7516658924376073e-150
ENSG00000087266,SH3BP2,41,0.07705362350100294,2.1755470092024956,0.4646153846153846,0.16584389164123148,0.14361479661988324,5.515199391138679e-47,1.3811851715213372e-40
ENSG00000109736,MFSD10,71,0.06029504838472584,1.9483748353897492,0.7452229299363057,0.08090874014018767,0.1754844726444504,4.460088717000393e-109,1.116951167620201e-102
ENSG00000145220,LYAR,18,0.12243795686317697,1.7010896097972237,0.7759336099585062,0.1577943722140409,0.3773413151083617,7.717032827649345e-152,1.9325958236102944e-145
ENSG00000145220,LYAR,40,0.06507157582181482,1.1060815433463895,0.5738423028785983,0.1133962684441222,0.17491244944170198,1.192683564996286e-128,2.986867268909324e-122
ENSG00000145220,LYAR,48,0.0635873680941371,1.1058662356245648,0.5608380338436745,0.11337920086900022,0.17419746182571724,1.4866551288639228e-114,3.723067605592143e-108
ENSG00000145220,LYAR,51,0.1047450646071227,1.5579290331759124,0.7098831030818279,0.14755255358578212,0.29960017771037917,7.338125386022463e-172,1.8377050857350705e-165
ENSG00000170891,CYTL1,43,0.14818453231267287,2.436701940889789,0.8487972508591065,0.1745817769351733,0.40302981490431894,1.9356664454685592e-120,4.84753787104805e-114
ENSG00000163993,S100P,68,0.08626082507792872,1.0244610521288064,0.37450592885375494,0.23033233503658013,0.15015192347180065,5.398046945519517e-90,1.3518463916838166e-83
ENSG00000163993,S100P,71,0.19616746147706232,1.8435147218315584,0.5450409463148317,0.35991325569831634,0.27501562305943145,4.127238640182443e-170,1.0335946907574895e-163
ENSG00000163995,ABLIM2,2,3.118777374433653e-4,0.006305389317507405,0.0010905125408942203,0.28599188523556596,6.0412768098750006e-5,0.6940808488638897,1
ENSG00000038219,BOD1L1,44,0.053347745055445026,2.3169488111074434,0.7138103161397671,0.07473658456485421,0.1454621584483961,7.381471850723907e-113,1.8485604492564148e-106
ENSG00000004468,CD38,61,0.06165288348951859,0.8859461736962404,0.7229470452801228,0.08527994393507721,0.23175387023541671,2.522041260410683e-155,6.316010979477984e-149
ENSG00000004468,CD38,64,0.06455378328557126,0.8559709180145921,0.7776699029126214,0.0830092344371266,0.2651030238404355,4.903535431676631e-159,1.2280046369933579e-152
ENSG00000004468,CD38,75,0.05701329500151476,0.7860194749257405,0.7344199424736337,0.07763037426446462,0.23002832937781334,5.213601292229882e-139,1.30565520561636e-132
ENSG00000137441,FGFBP2,11,0.128681890023917,2.752458139354974,0.5887850467289719,0.21855495607236697,0.2942109099282869,2.840668618195246e-46,7.113957437261809e-40
ENSG00000137441,FGFBP2,39,0.16945346068334372,3.4930304431265746,0.6476063829787234,0.26166119596278126,0.3671022034797122,7.284368352165685e-188,1.8242425773537329e-181
ENSG00000137441,FGFBP2,48,0.17646141768782356,3.1867760798881855,0.7228041901692184,0.24413446973309816,0.42674319356905965,5.342423381915304e-279,1.3379164435915045e-272
ENSG00000137441,FGFBP2,51,0.15418482078035153,3.2911637725062497,0.6163655685441021,0.2501515799212255,0.3283580714045447,3.0020452011130504e-188,7.51809684827744e-182
ENSG00000007062,PROM1,26,0.05995993603857631,0.3595755299414334,0.36128236744759556,0.16596419156070097,0.1395959110960076,3.2647781166999964e-75,8.176065457104718e-69
ENSG00000109805,NCAPG,72,0.08351845746106974,0.37772914360269744,0.6172953081876725,0.13529741171413234,0.2883202454554097,2.336807895696443e-177,5.852126433389995e-171
ENSG00000168214,RBPJ,41,0.11053167729369855,4.401119105511144,0.683076923076923,0.1618143924344686,0.23503461528078506,8.460649947378844e-76,2.1188217179469526e-69
ENSG00000163694,RBM47,66,0.13445534468276155,0.5444857993795433,0.3740685543964232,0.3594403835941554,0.21050920270077478,3.945391281826855e-102,9.88054202186104e-96
ENSG00000074966,TXK,11,0.17863111374118285,0.9819731725629477,0.6074766355140186,0.29405429492779334,0.39964253213994894,3.0692795447605653e-62,7.686473495932503e-56
ENSG00000128050,PAICS,25,0.09663883159297083,1.0643777547311584,0.9150209455415919,0.10561379175399233,0.45887796248052165,0,0
ENSG00000128050,PAICS,63,0.06875755538319239,0.8088582853684049,0.8064012490241999,0.08526469355844091,0.306550643290483,1.6882091621245727e-203,4.227824409937621e-197
ENSG00000171476,HOPX,11,0.20650905125810884,4.157165187853814,0.9158878504672897,0.22547416821038413,0.5613778438367729,9.837473806119356e-87,2.4636231589509856e-80
ENSG00000171476,HOPX,23,0.07707459858157684,1.404008103840371,0.784197111299915,0.09828472646859798,0.3261317138584094,3.885482971164404e-208,9.730512141761296e-202
ENSG00000171476,HOPX,26,0.08782118206542955,1.6378154298217114,0.7928483353884094,0.11076668531114053,0.35588094570828926,2.4472667748597626e-189,6.128751365950675e-183
ENSG00000171476,HOPX,51,0.11180910689599136,2.454451911228588,0.7396386822529224,0.15116719768552855,0.32695111576229124,1.903363469243205e-187,4.7666407201124896e-181
ENSG00000171476,HOPX,6,0.06379330309151218,1.1697288386188276,0.7485274127775261,0.08522507259259526,0.2727238499218995,1.3656909316038113e-228,3.4201339422887145e-222
ENSG00000128040,SPINK2,33,0.19213327318473528,7.286874062037383,0.9911556603773585,0.19384772832915587,0.7279760778805026,0,0
ENSG00000128040,SPINK2,34,0.13145351337808328,4.6663718302939285,0.9521785334750266,0.13805553134908077,0.5518154648833713,4.3255387e-316,1.08325547092331e-309
ENSG00000128040,SPINK2,35,0.1796599113441113,6.678081503913532,0.9901785714285715,0.18144193030243883,0.7122896143188421,0,0
ENSG00000128040,SPINK2,42,0.049001098788157234,2.0421576835307675,0.6749448123620309,0.0726001561767301,0.17855149410249482,1.8115522360804535e-138,4.536715553622182e-132
ENSG00000128040,SPINK2,47,0.12419310083204087,4.5904095060789345,0.9109792284866469,0.13632923446383638,0.4730884544756501,2.2125980541458425e-228,5.541064621948787e-222
ENSG00000128040,SPINK2,6,0.061211062653809385,1.906112354947215,0.8903488898957861,0.06874952431397319,0.3773030630691875,3.124995e-316,7.8260031086449e-310
ENSG00000047315,POLR2B,5,0.07025034696871536,1.6623900077782572,0.7268232385661311,0.09665396377158286,0.22289943511616567,5.937097479664582e-119,1.4868421645761005e-112
ENSG00000163453,IGFBP7,54,0.05227454500890138,1.8483197858716212,0.8714544357272178,0.05998540240979888,0.26569123182538545,8.391655278035314e-198,2.1015432104165788e-191
ENSG00000163453,IGFBP7,55,0.05193259211307527,1.8597711827259256,0.861506055818852,0.06028116896254887,0.26005880968247913,4.421979170250964e-205,1.1074072985538745e-198
ENSG00000163453,IGFBP7,56,0.06298467419084088,2.1188458791099976,0.9420195439739414,0.06686132426206137,0.3749193366731104,8.808815534968453e-270,2.206013696460987e-263
ENSG00000163453,IGFBP7,57,0.04988840553056651,1.7312045364431765,0.8762376237623762,0.056934790492510934,0.255692492082503,5.036843393935172e-198,1.26138928325167e-191
ENSG00000163453,IGFBP7,58,0.06032098573909913,2.0705106163764597,0.9188384214445272,0.06564917653777158,0.33736021091133916,9.6083651442820425e-229,2.4062469039954127e-222
ENSG00000163453,IGFBP7,59,0.0635279019795357,2.1037183363652714,0.9555555555555556,0.06648268811811875,0.38213309449102506,3.6948971214885262e-214,9.253223233771754e-208
ENSG00000163453,IGFBP7,61,0.0626489817868937,2.15421694294561,0.9247889485801996,0.06774408569985269,0.35261962262585017,8.409822860912535e-236,2.1060929636154782e-229
ENSG00000163453,IGFBP7,62,0.06489904215143083,2.1445004643422747,0.961439588688946,0.06750194491151496,0.3949502217174665,6.305902374680756e-251,1.5792028964472383e-244
ENSG00000163453,IGFBP7,63,0.059597234083781835,1.9412270752682095,0.955503512880562,0.06237259547493834,0.3800200217332185,4.026665726252215e-252,1.0084079644896577e-245
ENSG00000163453,IGFBP7,64,0.0749680933873306,2.5458200129356183,0.9699029126213592,0.07729443061957009,0.45179547965200556,1.9351951234112432e-270,4.846357527436861e-264
